timestamp,weight,material,material_cost,variable_cost,total_cost,sell_price,margin_pct,profit_amount,multicolor,abrasive,rush,day_of_week,hour_of_day,month,year,product_name,product_id,is_product
2025-06-12T11:30:00,120.0,PETG Basic,1.68,29.16,30.84,99.99,224.3,69.15,True,False,False,Thursday,11,June,2025,RGB Lampje Set,202506120002,True
2025-06-12T13:45:00,200.0,ASA,4.0,48.6,52.6,169.99,223.2,117.39,False,False,True,Thursday,13,June,2025,Outdoor Lamp Spoed,202506120003,True
2025-06-12T15:00:00,85.0,PLA Silk,2.55,20.66,23.21,74.99,223.0,51.78,False,False,False,Thursday,15,June,2025,Glanzend Mannetje,202506120004,True
2025-06-13T09:30:00,150.0,TPU 95A,4.5,36.45,40.95,139.99,241.9,99.04,False,False,False,Friday,9,June,2025,Flex Lampje Adapter,202506130001,True
2025-06-13T11:45:00,95.0,PLA Wood,1.9,23.09,24.99,84.99,240.1,60.0,True,False,False,Friday,11,June,2025,Houten Lampvoet Multi,202506130002,True
2025-06-13T14:00:00,250.0,PETG-CF,6.0,60.75,66.75,219.99,229.6,153.24,False,True,True,Friday,14,June,2025,Carbon Lamp Kit Rush,202506130003,True
2025-06-13T16:15:00,65.0,PLA Basic,0.91,15.8,16.71,49.99,199.2,33.28,False,False,False,Friday,16,June,2025,Mini Mannetje,202506130004,True
2025-06-14T10:00:00,180.0,PC,3.6,43.74,47.34,149.99,216.8,102.65,False,False,False,Saturday,10,June,2025,Industriële Lamp,202506140001,True
2025-06-14T12:15:00,110.0,PLA Matte,1.65,26.73,28.38,89.99,217.1,61.61,True,False,False,Saturday,12,June,2025,Matte Mannetje Set,202506140002,True
2025-06-14T14:30:00,300.0,PA12-CF,7.2,72.9,80.1,259.99,224.6,179.89,False,True,False,Saturday,14,June,2025,Pro Lamp Bracket,202506140003,True
2025-06-14T16:45:00,80.0,PLA Silk,2.4,19.44,21.84,69.99,220.5,48.15,False,False,True,Saturday,16,June,2025,Glanzend Mannetje Rush,202506140004,True
2025-06-15T09:00:00,130.0,PETG Basic,1.82,31.59,33.41,109.99,229.1,76.58,False,False,False,Sunday,9,June,2025,Smart Lampje Base,202506150001,True
2025-06-15T11:15:00,90.0,PLA Basic,1.26,21.87,23.13,74.99,224.3,51.86,True,False,False,Sunday,11,June,2025,Regenboog Mannetje,202506150002,True
2025-06-15T13:30:00,220.0,ASA,4.4,53.46,57.86,189.99,228.5,132.13,False,False,False,Sunday,13,June,2025,Designer Buitenlamp,202506150003,True
2025-06-15T15:45:00,160.0,PC,3.2,38.88,42.08,139.99,232.6,97.91,False,False,True,Sunday,15,June,2025,Heat Lamp Housing Rush,202506150004,True
2025-03-18T09:45:00,8.0,PLA Basic,0.11,0.08,0.19,1.49,684.2,1.30,False,False,False,Tuesday,9,March,2025,Sleutelhanger Hartje,202503180001,True
2025-03-18T14:20:00,12.0,PLA Basic,0.17,0.12,0.29,2.29,689.7,2.00,True,False,False,Tuesday,14,March,2025,Sleutelhanger Politie Logo,202503180002,True
2025-03-22T10:30:00,25.0,PLA Basic,0.35,0.25,0.60,4.99,731.7,4.39,False,False,False,Saturday,10,March,2025,Mini Vampiertje,202503220001,True
2025-03-25T11:15:00,18.0,PLA Silk,0.54,0.38,0.92,7.49,714.1,6.57,False,False,False,Tuesday,11,March,2025,Dwergje met Baard,202503250001,True
2025-04-02T09:00:00,15.0,PLA Basic,0.21,0.15,0.36,2.99,730.6,2.63,False,False,False,Wednesday,9,April,2025,Konijntje Klein,202504020001,True
2025-04-08T15:30:00,35.0,PLA Basic,0.49,0.34,0.83,6.99,742.2,6.16,True,False,False,Tuesday,15,April,2025,Paashaas Multicolor,202504080001,True
2025-04-12T10:45:00,22.0,PLA Matte,0.40,0.28,0.68,5.49,707.4,4.81,False,False,False,Saturday,10,April,2025,Zombietje,202504120001,True
2025-04-20T13:00:00,45.0,PLA Basic,0.63,0.44,1.07,8.99,740.2,7.92,False,False,False,Sunday,13,April,2025,Draakje met Vleugels,202504200001,True
2025-05-05T09:30:00,9.0,PLA Basic,0.13,0.09,0.22,1.99,804.5,1.77,False,False,False,Monday,9,May,2025,Sleutelhanger Auto,202505050001,True
2025-05-12T14:15:00,28.0,PLA Wood,0.56,0.39,0.95,7.99,741.1,7.04,False,False,False,Monday,14,May,2025,Elfje Hout Look,202505120001,True
2025-05-18T11:00:00,55.0,PLA Basic,0.77,0.54,1.31,10.99,739.0,9.68,True,False,False,Sunday,11,May,2025,Pokemon Figuur,202505180001,True
2025-05-24T16:45:00,38.0,PLA Silk,1.14,0.80,1.94,14.99,672.7,13.05,False,False,False,Saturday,16,May,2025,Eenhoorn Glanzend,202505240001,True
2025-06-08T09:15:00,65.0,PLA Basic,0.91,0.64,1.55,12.99,738.1,11.44,False,False,False,Sunday,9,June,2025,Superheld Figuur,202506080001,True
2025-06-16T10:30:00,14.0,PLA Basic,0.20,0.14,0.34,2.79,720.6,2.45,False,False,False,Monday,10,June,2025,Sleutelhanger Voetbal,202506160001,True
2025-06-22T14:00:00,32.0,PLA Matte,0.58,0.40,0.98,8.49,766.3,7.51,True,False,False,Sunday,14,June,2025,Ninja Turtle Mini,202506220001,True
2025-06-28T11:45:00,78.0,PLA Basic,1.09,0.76,1.85,15.99,764.3,14.14,False,False,False,Saturday,11,June,2025,Kasteel Decoratie,202506280001,True
2025-07-04T09:00:00,42.0,PLA Silk,1.26,0.88,2.14,17.99,740.7,15.85,False,False,False,Friday,9,July,2025,Zeemeermin,202507040001,True
2025-07-12T15:15:00,88.0,PLA Basic,1.23,0.86,2.09,16.99,712.9,14.90,True,False,False,Saturday,15,July,2025,Robot Multi Parts,202507120001,True
2025-07-18T10:30:00,125.0,PLA Wood,2.50,1.75,4.25,34.99,723.3,30.74,False,False,False,Friday,10,July,2025,Viking Groot,202507180001,True
2025-07-26T14:45:00,16.0,PLA Basic,0.22,0.16,0.38,3.29,765.8,2.91,False,False,False,Saturday,14,July,2025,Sleutelhanger Fiets,202507260001,True
2025-08-08T09:30:00,150.0,PLA Basic,2.10,1.47,3.57,29.99,740.1,26.42,False,False,False,Friday,9,August,2025,Dinosaurus T-Rex,202508080001,True
2025-08-14T11:00:00,20.0,PLA Matte,0.36,0.25,0.61,4.99,718.0,4.38,False,False,False,Thursday,11,August,2025,Spookje,202508140001,True
2025-08-22T16:15:00,58.0,PLA Basic,0.81,0.57,1.38,11.49,732.6,10.11,True,False,False,Friday,16,August,2025,Clown Figuur Color,202508220001,True
2025-08-28T13:30:00,95.0,PLA Silk,2.85,1.99,4.84,39.99,726.2,35.15,False,False,False,Thursday,13,August,2025,Prinses Groot,202508280001,True
2025-09-06T10:00:00,11.0,PLA Basic,0.15,0.11,0.26,2.19,742.3,1.93,False,False,False,Saturday,10,September,2025,Sleutelhanger Naam,202509060001,True
2025-09-14T14:30:00,48.0,PLA Basic,0.67,0.47,1.14,9.49,732.5,8.35,False,False,False,Sunday,14,September,2025,Piraat met Zwaard,202509140001,True
2025-09-20T09:45:00,72.0,PLA Wood,1.44,1.01,2.45,19.99,716.3,17.54,True,False,False,Saturday,9,September,2025,Tovenaar Multi,202509200001,True
2025-09-28T15:00:00,110.0,PLA Basic,1.54,1.08,2.62,21.99,739.3,19.37,False,False,False,Sunday,15,September,2025,Ridder met Schild,202509280001,True
2025-10-08T11:15:00,30.0,PLA Matte,0.54,0.38,0.92,7.49,714.1,6.57,False,False,True,Wednesday,11,October,2025,Halloween Vleermuis Rush,202510080001,True
2025-10-16T09:30:00,135.0,PLA Basic,1.89,1.32,3.21,26.99,740.8,23.78,True,False,False,Thursday,9,October,2025,Heks met Bezem Multi,202510160001,True
2025-10-24T14:45:00,52.0,PLA Silk,1.56,1.09,2.65,22.49,748.3,19.84,False,False,False,Friday,14,October,2025,Pompoen Decoratie,202510240001,True
2025-10-31T16:00:00,85.0,PLA Basic,1.19,0.83,2.02,16.99,741.1,14.97,False,False,False,Friday,16,October,2025,Skelet Halloween,202510310001,True
2025-11-08T10:15:00,175.0,PLA Wood,3.50,2.45,5.95,49.99,740.2,44.04,False,False,False,Saturday,10,November,2025,Rendier Groot Kerst,202511080001,True
2025-11-14T13:30:00,22.0,PLA Basic,0.31,0.22,0.53,4.49,747.2,3.96,False,False,False,Friday,13,November,2025,Sneeuwvlok Hanger,202511140001,True
2025-11-22T09:00:00,68.0,PLA Matte,1.22,0.86,2.08,17.49,740.9,15.41,True,False,False,Saturday,9,November,2025,Kerstman Multi,202511220001,True
2025-11-30T15:45:00,145.0,PLA Basic,2.03,1.42,3.45,28.99,740.6,25.54,False,False,False,Sunday,15,November,2025,Kerstboom met Ster,202511300001,True
2025-12-06T10:30:00,38.0,PLA Silk,1.14,0.80,1.94,15.99,724.2,14.05,False,False,False,Saturday,10,December,2025,Engel Glanzend,202512060001,True
2025-12-12T14:00:00,92.0,PLA Basic,1.29,0.90,2.19,18.49,744.3,16.30,True,False,False,Friday,14,December,2025,Sneeuwpop Multi,202512120001,True
2025-12-18T11:15:00,165.0,PLA Wood,3.30,2.31,5.61,46.99,737.6,41.38,False,False,False,Thursday,11,December,2025,Kerststal Complete,202512180001,True
2025-12-24T09:30:00,28.0,PLA Basic,0.39,0.27,0.66,5.99,807.6,5.33,False,False,True,Wednesday,9,December,2025,Last Minute Cadeau Rush,202512240001,True
2025-03-05T08:30:00,85.0,PETG-CF,2.04,20.91,22.95,89.99,292.0,67.04,False,True,False,Wednesday,8,March,2025,Drone Motor Mount,202503050001,True
2025-03-12T14:00:00,120.0,PETG-CF,2.88,29.52,32.40,124.99,285.8,92.59,False,True,False,Wednesday,14,March,2025,Camera Gimbal Bracket,202503120001,True
2025-03-19T09:15:00,250.0,PETG-CF,6.00,61.50,67.50,259.99,285.2,192.49,False,True,False,Wednesday,9,March,2025,RC Car Chassis Plate,202503190001,True
2025-03-26T11:30:00,180.0,PETG-CF,4.32,44.28,48.60,189.99,290.9,141.39,False,True,True,Wednesday,11,March,2025,Robotarm Joint Rush,202503260001,True
2025-04-03T10:00:00,320.0,PETG-CF,7.68,78.72,86.40,334.99,287.7,248.59,False,True,False,Thursday,10,April,2025,CNC Machine Bracket,202504030001,True
2025-04-11T15:45:00,95.0,PETG-CF,2.28,23.37,25.65,99.99,289.9,74.34,False,True,False,Friday,15,April,2025,Bearing Housing,202504110001,True
2025-04-18T08:45:00,450.0,PETG-CF,10.80,110.70,121.50,469.99,286.8,348.49,False,True,False,Friday,8,April,2025,Industrial Fan Duct,202504180001,True
2025-04-25T13:20:00,165.0,PETG-CF,3.96,40.59,44.55,174.99,292.8,130.44,False,True,False,Friday,13,April,2025,Sensor Mount Plate,202504250001,True
2025-05-02T09:30:00,280.0,PETG-CF,6.72,68.88,75.60,294.99,290.2,219.39,False,True,False,Friday,9,May,2025,Quadcopter Frame,202505020001,True
2025-05-09T14:15:00,75.0,PETG-CF,1.80,18.45,20.25,79.99,295.0,59.74,False,True,False,Friday,14,May,2025,Servo Horn Custom,202505090001,True
2025-05-16T10:45:00,380.0,PETG-CF,9.12,93.48,102.60,399.99,289.8,297.39,False,True,True,Friday,10,May,2025,3D Printer Extruder Rush,202505160001,True
2025-05-23T11:00:00,220.0,PETG-CF,5.28,54.12,59.40,234.99,295.6,175.59,False,True,False,Friday,11,May,2025,Belt Tensioner System,202505230001,True
2025-05-30T15:30:00,145.0,PETG-CF,3.48,35.67,39.15,154.99,295.9,115.84,False,True,False,Friday,15,May,2025,Electronic Enclosure,202505300001,True
2025-06-06T08:00:00,520.0,PETG-CF,12.48,127.92,140.40,549.99,291.6,409.59,False,True,False,Friday,8,June,2025,Automotive Intake Part,202506060001,True
2025-06-13T13:45:00,195.0,PETG-CF,4.68,47.97,52.65,209.99,298.9,157.34,False,True,False,Friday,13,June,2025,Pump Impeller,202506130001,True
2025-06-20T09:00:00,350.0,PETG-CF,8.40,86.10,94.50,374.99,296.8,280.49,False,True,False,Friday,9,June,2025,Machine Guard Panel,202506200001,True
2025-06-27T14:30:00,110.0,PETG-CF,2.64,27.06,29.70,119.99,304.0,90.29,False,True,True,Friday,14,June,2025,Gear Box Cover Rush,202506270001,True
2025-07-04T10:15:00,420.0,PETG-CF,10.08,103.32,113.40,449.99,296.8,336.59,False,True,False,Friday,10,July,2025,Robotic Gripper Assembly,202507040001,True
2025-07-11T15:00:00,88.0,PETG-CF,2.11,21.65,23.76,94.99,299.7,71.23,False,True,False,Friday,15,July,2025,Linear Rail Mount,202507110001,True
2025-07-18T08:30:00,290.0,PETG-CF,6.96,71.34,78.30,309.99,295.8,231.69,False,True,False,Friday,8,July,2025,Cooling System Adapter,202507180001,True
2025-07-25T13:15:00,175.0,PETG-CF,4.20,43.05,47.25,189.99,302.0,142.74,False,True,False,Friday,13,July,2025,Motor Mount Bracket,202507250001,True
2025-08-01T09:45:00,480.0,PETG-CF,11.52,118.08,129.60,514.99,297.5,385.39,False,True,False,Friday,9,August,2025,Industrial Filter Housing,202508010001,True
2025-08-08T14:20:00,135.0,PETG-CF,3.24,33.21,36.45,144.99,297.7,108.54,False,True,False,Friday,14,August,2025,Pneumatic Fitting,202508080001,True
2025-08-15T10:00:00,360.0,PETG-CF,8.64,88.56,97.20,389.99,301.2,292.79,False,True,True,Friday,10,August,2025,Prototype Housing Rush,202508150001,True
2025-08-22T11:30:00,225.0,PETG-CF,5.40,55.35,60.75,244.99,303.2,184.24,False,True,False,Friday,11,August,2025,Valve Body Component,202508220001,True
2025-08-29T15:45:00,98.0,PETG-CF,2.35,24.11,26.46,104.99,296.8,78.53,False,True,False,Friday,15,August,2025,Sensor Bracket,202508290001,True
2025-09-05T08:15:00,550.0,PETG-CF,13.20,135.30,148.50,589.99,297.3,441.49,False,True,False,Friday,8,September,2025,Large Machine Cover,202509050001,True
2025-09-12T13:00:00,265.0,PETG-CF,6.36,65.19,71.55,284.99,298.3,213.44,False,True,False,Friday,13,September,2025,Transmission Part,202509120001,True
2025-09-19T09:30:00,185.0,PETG-CF,4.44,45.51,49.95,199.99,300.4,150.04,False,True,False,Friday,9,September,2025,Actuator Housing,202509190001,True
2025-09-26T14:15:00,410.0,PETG-CF,9.84,100.86,110.70,439.99,297.3,329.29,False,True,True,Friday,14,September,2025,Custom Tool Holder Rush,202509260001,True
2025-10-03T10:45:00,125.0,PETG-CF,3.00,30.75,33.75,134.99,300.0,101.24,False,True,False,Friday,10,October,2025,Cable Management System,202510030001,True
2025-10-10T15:30:00,340.0,PETG-CF,8.16,83.64,91.80,364.99,297.7,273.19,False,True,False,Friday,15,October,2025,Hydraulic Manifold,202510100001,True
2025-10-17T08:00:00,78.0,PETG-CF,1.87,19.19,21.06,84.99,303.5,63.93,False,True,False,Friday,8,October,2025,Precision Spacer,202510170001,True
2025-10-24T12:45:00,460.0,PETG-CF,11.04,113.16,124.20,494.99,298.5,370.79,False,True,False,Friday,12,October,2025,Industrial Pump Housing,202510240001,True
2025-10-31T09:15:00,205.0,PETG-CF,4.92,50.43,55.35,219.99,297.4,164.64,False,True,False,Friday,9,October,2025,Compressor Part,202510310001,True
2025-11-07T14:00:00,315.0,PETG-CF,7.56,77.49,85.05,339.99,299.7,254.94,False,True,True,Friday,14,November,2025,Emergency Part Rush,202511070001,True
2025-11-14T10:30:00,155.0,PETG-CF,3.72,38.13,41.85,164.99,294.2,123.14,False,True,False,Friday,10,November,2025,Bearing Block,202511140001,True
2025-11-21T15:15:00,385.0,PETG-CF,9.24,94.71,103.95,414.99,299.3,311.04,False,True,False,Friday,15,November,2025,Gearbox Housing,202511210001,True
2025-11-28T08:45:00,92.0,PETG-CF,2.21,22.63,24.84,99.99,302.5,75.15,False,True,False,Friday,8,November,2025,Coupling Adapter,202511280001,True
2025-12-05T13:30:00,270.0,PETG-CF,6.48,66.42,72.90,289.99,297.8,217.09,False,True,False,Friday,13,December,2025,End-of-Year Prototype,202512050001,True
